#############################################################################
                  ARQUIVO DE ENTRADA DE DADOS
           PARA A DISCRETIZACAO DE UM SOLIDO  2486
             ATRAVES DO MESHLESS LOCAL PETROV-GALERKIN
#############################################################################
____________________________________________________________________________
   N DE PONTOS NO CONTORNO, N DE PONTOS NO DOMINIO,MAX PONTOS NO SUPORTE,
N DE CANTOS, TIPO DE APROX. P OBT. DAS FUNÇ. DE FORMA (1-LIN.,2-QUAD,3-CUB.)   
____________________________________________________________________________
   132,961,25,4,2
____________________________________________________________________________
   N DE P. DE GAUSS, MÓDULO DE ELASTICIDADE, COEF. POISSON,Espessura,CARGA,
 N DE NOS COM VALORES PRESCRITOS # DE ZERO,PONTOS ADICIONAIS NO SUPORTE
____________________________________________________________________________
   
   8,2000000.,0.3,1.,-0.64,0,20
____________________________________________________________________________
   Min de pontos no suporte do Pto de Gauss, PENALIDADE,
   FATOR DE AMPLIAÇAO DO SUPORTE DE INTEGRAÇÃO
____________________________________________________________________________
	17,1.E-12,1. 
____________________________________________________________________________
  NO DO CONT, COORD. X, COORD Y,NO DE CANTO (0-NÃO OU FINAL, 1-INICIAL),
	CANTO ANTERIOR SOMENTE PARA CANTO INICIAL(SENT ANTI-HORARIO POSITIVO), 
	TIPO DE PRESC (0-FORÇA, 1- DESL.) (Mn OU 0n) (Mns OU 0s) (Vn OU W)
_____________________________________________________________________________
242 	5.250	1.500
243 	5.500	1.500
244 	5.750	1.500
245 	6.000	1.500
246 	6.250	1.500
247 	6.500	1.500
248 	6.750	1.500
249 	7.000	1.500
250 	7.250	1.500
251 	7.500	1.500
252 	7.750	1.500
253 	8.000	1.500
254 	8.250	1.500
255 	8.500	1.500
256 	8.750	1.500
257 	1.250	1.625
258 	1.500	1.625
259 	1.750	1.625
260 	2.000	1.625
261 	2.250	1.625
262 	2.500	1.625
263 	2.750	1.625
264 	3.000	1.625
265 	3.250	1.625
266 	3.500	1.625
267 	3.750	1.625
268 	4.000	1.625
269 	4.250	1.625
270 	4.500	1.625
271 	4.750	1.625
272 	5.000	1.625
273 	5.250	1.625
274 	5.500	1.625
275 	5.750	1.625
276 	6.000	1.625
277 	6.250	1.625
278 	6.500	1.625
279 	6.750	1.625
280 	7.000	1.625
281 	7.250	1.625
282 	7.500	1.625
283 	7.750	1.625
284 	8.000	1.625
285 	8.250	1.625
286 	8.500	1.625
287 	8.750	1.625
288 	1.250	1.750
289 	1.500	1.750
290 	1.750	1.750
291 	2.000	1.750
292 	2.250	1.750
293 	2.500	1.750
294 	2.750	1.750
295 	3.000	1.750
296 	3.250	1.750
297 	3.500	1.750
298 	3.750	1.750
299 	4.000	1.750
300 	4.250	1.750
301 	4.500	1.750
302 	4.750	1.750
303 	5.000	1.750
304 	5.250	1.750
305 	5.500	1.750
306 	5.750	1.750
307 	6.000	1.750
308 	6.250	1.750
309 	6.500	1.750
310 	6.750	1.750
311 	7.000	1.750
312 	7.250	1.750
313 	7.500	1.750
314 	7.750	1.750
315 	8.000	1.750
316 	8.250	1.750
317 	8.500	1.750
318 	8.750	1.750
319 	1.250	1.875
320 	1.500	1.875
321 	1.750	1.875
322 	2.000	1.875
323 	2.250	1.875
324 	2.500	1.875
325 	2.750	1.875
326 	3.000	1.875
327 	3.250	1.875
328 	3.500	1.875
329 	3.750	1.875
330 	4.000	1.875
331 	4.250	1.875
332 	4.500	1.875
333 	4.750	1.875
334 	5.000	1.875
335 	5.250	1.875
336 	5.500	1.875
337 	5.750	1.875
338 	6.000	1.875
339 	6.250	1.875
340 	6.500	1.875
341 	6.750	1.875
342 	7.000	1.875
343 	7.250	1.875
344 	7.500	1.875
345 	7.750	1.875
346 	8.000	1.875
347 	8.250	1.875
348 	8.500	1.875
349 	8.750	1.875
350 	1.250	2.000
351 	1.500	2.000
352 	1.750	2.000
353 	2.000	2.000
354 	2.250	2.000
355 	2.500	2.000
356 	2.750	2.000
357 	3.000	2.000
358 	3.250	2.000
359 	3.500	2.000
360 	3.750	2.000
361 	4.000	2.000
362 	4.250	2.000
363 	4.500	2.000
364 	4.750	2.000
365 	5.000	2.000
366 	5.250	2.000
367 	5.500	2.000
368 	5.750	2.000
369 	6.000	2.000
370 	6.250	2.000
371 	6.500	2.000
372 	6.750	2.000
373 	7.000	2.000
374 	7.250	2.000
375 	7.500	2.000
376 	7.750	2.000
377 	8.000	2.000
378 	8.250	2.000
379 	8.500	2.000
380 	8.750	2.000
381 	1.250	2.125
382 	1.500	2.125
383 	1.750	2.125
384 	2.000	2.125
385 	2.250	2.125
386 	2.500	2.125
387 	2.750	2.125
388 	3.000	2.125
389 	3.250	2.125
390 	3.500	2.125
391 	3.750	2.125
392 	4.000	2.125
393 	4.250	2.125
394 	4.500	2.125
395 	4.750	2.125
396 	5.000	2.125
397 	5.250	2.125
398 	5.500	2.125
399 	5.750	2.125
400 	6.000	2.125
401 	6.250	2.125
